status,section,docId,in_en,in_vi,in_ja,en_title,vi_title,ja_title
PARTIAL,fpt-cloud-waf,"quan-ly-nguoi-dung-cua-waf-dashboard",N,Y,Y,"","Quản lý người dùng WAF Dashboard","WAF Dashboardのユーザー管理"
MATCHED,fpt-cloud-waf,"quan-ly-proxy-host",Y,Y,Y,"Manage proxy host","Quản lý proxy host","Proxy Hostの管理"
MATCHED,fpt-cloud-waf,"tutorials-create-a-new-waf-server",Y,Y,Y,"Create a new WAF server","Thêm mới máy chủ WAF","WAFサーバーの追加"
MATCHED,fpt-cloud-waf,"tutorials-log-in-to-waf-dashboard",Y,Y,Y,"Log in to WAF Dashboard","Đăng nhập WAF Dashboard","WAF dashboardへのログイン"
MATCHED,fpt-cloud-waf,"update-information-of-the-WAF-server",Y,Y,Y,"Update WAF server information","Chỉnh sửa máy chủ WAF","WAFサーバーの編集"
MATCHED,fpt-cloud-waf,"update-proxy-host",Y,Y,Y,"Update a proxy host","Cập nhật thông tin proxy host","Proxy hostの更新"
MATCHED,fpt-cloud-waf,"view-proxy-host-detail",Y,Y,Y,"View proxy host details","Xem thông tin chi tiết proxy host","Proxy host詳細の表示"
MATCHED,fpt-cloud-wapples,"access-control",Y,Y,Y,"Access Control","Access Control","Access Control"
MATCHED,fpt-cloud-wapples,"audit-logs",Y,Y,Y,"Audit Logs","Audit Logs","Audit Logs"
MATCHED,fpt-cloud-wapples,"auto-blocking-filter",Y,Y,Y,"Auto Blocking Filter","Auto Blocking Filter","Auto Blocking Filter"
MATCHED,fpt-cloud-wapples,"backup-restore",Y,Y,Y,"Backup Restore","Backup Restore","Backup Restore"
MATCHED,fpt-cloud-wapples,"detection-log-analysis",Y,Y,Y,"Detection Log Analysis","Detection Log Analysis","Detection Log Analysis"
MATCHED,fpt-cloud-wapples,"detection-logs",Y,Y,Y,"Detection Logs","Detection Logs","Detection Logs"
MATCHED,fpt-cloud-wapples,"detection-status",Y,Y,Y,"Detection Status","Detection Status","Detection Status"
MATCHED,fpt-cloud-wapples,"detinations-sever",Y,Y,Y,"Destination Server","Destination Server","Destination Server"
MATCHED,fpt-cloud-wapples,"fpt-cloud-wapples",Y,Y,Y,"FPT Cloud WAPPLES","Fpt Cloud Wapples","FPT Cloud WAPPLES"
MATCHED,fpt-cloud-wapples,"graphical-analysis",Y,Y,Y,"Graphical Analysis","Graphical Analysis","Graphical Analysis"
MATCHED,fpt-cloud-wapples,"intergration",Y,Y,Y,"Integration Configuration with 3rd Party","Các thông tin cấu hình tích hợp với 3rd party","サードパーティとの統合設定情報"
MATCHED,fpt-cloud-wapples,"load-balancing",Y,Y,Y,"Statistics on the Status of Target Load Balancers for Each Configured Proxy","Thống kê trạng thái của LB đích tương ứng với từng proxy được thiết lập","設定された各プロキシに対応する宛先ロードバランサーの状態統計"
ORPHAN,fpt-cloud-wapples,"malicious-ip",N,N,Y,"","","Malicious Ip"
MATCHED,fpt-cloud-wapples,"network",Y,Y,Y,"Network Administration Methods for Inbound and Outbound Access of Wapples","Các phương thức quản trị mạng truy cập inbound và outbound của Wapple","WAPPLESのインバウンド・アウトバウンドネットワーク管理"
MATCHED,fpt-cloud-wapples,"network-filters",Y,Y,Y,"Network Filters","Sử dụng để cấu hình network (tương tự security group)","ネットワーク設定（セキュリティグループに相当）"
MATCHED,fpt-cloud-wapples,"network-filters-scheduling",Y,Y,Y,"Network Filters Scheduling","Sử dụng thiết lập thời gian thực hiện các security group trong network filter","ネットワークフィルター内のセキュリティグループのスケジュール設定"
MATCHED,fpt-cloud-wapples,"overview",Y,Y,Y,"Overview","Tổng quan","概要"
MATCHED,fpt-cloud-wapples,"policy-settings",Y,Y,Y,"Policy Settings","Policy Settings","Policy Settings"
MATCHED,fpt-cloud-wapples,"privacy-filtering",Y,Y,Y,"Privacy Filtering","Privacy Filtering","Privacy Filtering"
MATCHED,fpt-cloud-wapples,"proxy-ip",Y,Y,Y,"Proxy IP","Proxy IP","Proxy IP"
MATCHED,fpt-cloud-wapples,"report-scheduling",Y,Y,Y,"Report Scheduling","Report Scheduling","Report Scheduling"
MATCHED,fpt-cloud-wapples,"security-patch",Y,Y,Y,"Security Patch","Security Patch","Security Patch"
MATCHED,fpt-cloud-wapples,"self-diagnostics",Y,Y,Y,"Managing Alerts for System Status and Network Status","Quản trị các cảnh báo về các trạng thái hệ thống và trạng thái mạng","システム状態およびネットワーク状態の警告管理"
MATCHED,fpt-cloud-wapples,"service-status",Y,Y,Y,"Service Status","Service Status","Service Status"
MATCHED,fpt-cloud-wapples,"ssl-profile",Y,Y,Y,"SSL Profile","Lưu trữ và hiển thị các cấu hình SSL, có thể thêm bằng cách chọn vào dấu","SSL プロファイルの保存と表示"
MATCHED,fpt-cloud-wapples,"system",Y,Y,Y,"System","System","System"
MATCHED,fpt-cloud-wapples,"url-filter-settings",Y,Y,Y,"URL Filter Settings","URL Filter Settings","URL Filter Settings"
ORPHAN,fpt-cloud-wapples,"user-defined-pattern",N,N,Y,"","","User Defined Pattern"
MATCHED,fpt-cloud-wapples,"website-logs",Y,Y,Y,"Website Logs","Website Logs","Website Logs"
MATCHED,fpt-cloud-wapples,"x-forwarder-for",Y,Y,Y,"X-Forwarded-For","Bao gồm các chức năng","X-Forwarded-For"
MATCHED,fpt-container-registry,"cap-nhat-robot-account",Y,Y,Y,"Update a robot account","Cập nhật robot account","Robot account を更新する"
MATCHED,fpt-container-registry,"cau-hinh-lap-lich-chay-retention-rule",Y,Y,Y,"Schedule a retention rule","Cấu hình lịch chạy retention rule","Retention rule のスケジュールを設定する"
MATCHED,fpt-container-registry,"cem-chi-tiet-quota-dich-vu",Y,Y,Y,"View service quota details","Xem chi tiết quota dịch vụ","サービス quota の詳細を確認する"
MATCHED,fpt-container-registry,"deleting-an-image-or-artifact-in-a-repository",Y,Y,Y,"Deleting An Image Or Artifact In A Repository","Deleting An Image Or Artifact In A Repository","FPT Portal で repository を管理する"
MATCHED,fpt-container-registry,"disable-robot-account-dang-su-dung",Y,Y,Y,"Disable a robot account","Tắt robot account đang sử dụng","Robot account を無効化する"
ORPHAN,fpt-container-registry,"docker-cli",Y,N,N,"FPT Container Registry","",""
MATCHED,fpt-container-registry,"docker-login",Y,Y,Y,"Docker Login","Docker Login","Docker Login"
MATCHED,fpt-container-registry,"enable-robot-account",Y,Y,Y,"Enable a robot account","Bật lại robot account","Robot account を有効化する"
MATCHED,fpt-container-registry,"enabling-fpt-container-registry-service",Y,Y,Y,"Enabling Fpt Container Registry Service","Enabling Fpt Container Registry Service","FPT Container Registry サービスを有効化する"
MATCHED,fpt-container-registry,"fpt-container-registry",Y,Y,Y,"FPT Container Registry","FPT Container Registry","FPT Container Registry"
MATCHED,fpt-container-registry,"huong-dan-nang-goi-dich-vu-dang-su-dung",Y,Y,Y,"Upgrade your service plan","Nâng gói dịch vụ","サービスプランをアップグレードする"
MATCHED,fpt-container-registry,"huong-dan-su-dung-robot-account",Y,Y,Y,"Use a robot account","Sử dụng robot account","Robot account を使用する"
ORPHAN,fpt-container-registry,"huong-dan-su-dung-tren-docker-cli",N,Y,N,"","Sử dụng Docker CLI với FPT Container Registry",""
MATCHED,fpt-container-registry,"initial-setup",Y,Y,Y,"Initial Setup","Initial Setup","Initial Setup"
MATCHED,fpt-container-registry,"kich-hoat-dich-vu",Y,Y,Y,"Activate the service","Kích hoạt dịch vụ","サービスをアクティベートする"
MATCHED,fpt-container-registry,"kich-hoat-dich-vu-fpt-container-registry",Y,Y,Y,"Prerequisites for activating FPT Container Registry","Kích hoạt dịch vụ FPT Container Registry","FPT Container Registry サービスをアクティベートするための条件"
MATCHED,fpt-container-registry,"kiem-tra-thong-tin-goi-dich-vu",Y,Y,Y,"Check service plan information","Kiểm tra thông tin gói dịch vụ","サービスプラン情報を確認する"
ORPHAN,fpt-container-registry,"managing-repositories-on-the-fpt-cloud-portal",Y,N,N,"FPT Container Registry","",""
MATCHED,fpt-container-registry,"pull-docker-image-tu-fpt-container-registry-ve-local",Y,Y,Y,"Pull a Docker image from FPT Container Registry to local","Pull Docker image từ FPT Container Registry về local","FPT Container Registry から Docker image を pull する"
MATCHED,fpt-container-registry,"pulling-docker-image-from-fpt-container-registry-to-local",Y,Y,Y,"Pulling Docker Image From Fpt Container Registry To Local","Pulling Docker Image From Fpt Container Registry To Local","FPT Container Registry から Docker イメージを pull する"
ORPHAN,fpt-container-registry,"quan-ly-goi-dich-vu",N,Y,N,"","Quản lý gói dịch vụ",""
MATCHED,fpt-container-registry,"quan-ly-ket-qua-scan-images",Y,Y,Y,"Manage image scan results","Quản lý kết quả scan image","スキャン結果を管理する"
ORPHAN,fpt-container-registry,"quan-ly-repositories-tren-fpt-portal",N,Y,N,"","Quản lý repositories trên FPT Portal",""
MATCHED,fpt-container-registry,"quan-ly-retention-rule",Y,Y,Y,"Manage retention rules","Quản lý retention rule","Retention rule を管理する"
MATCHED,fpt-container-registry,"quan-ly-retention-run",Y,Y,Y,"Manage retention runs","Quản lý retention run","Retention run を管理する"
ORPHAN,fpt-container-registry,"quan-ly-robot-account",N,Y,N,"","Quản lý robot account",""
MATCHED,fpt-container-registry,"quan-ly-tag-retention-rule",Y,Y,Y,"Manage tag retention rules","Quản lý tag retention rule","Tag retention rule を管理する"
MATCHED,fpt-container-registry,"refresh-robot-account",Y,Y,Y,"Refresh a robot account secret","Refresh robot account","Robot account の secret をリフレッシュする"
MATCHED,fpt-container-registry,"retention-rule",Y,Y,Y,"Retention Rule","Retention Rule","Retention rule を管理する"
ORPHAN,fpt-container-registry,"scan-image",N,Y,N,"","Scan image",""
MATCHED,fpt-container-registry,"scan-image-1",Y,Y,Y,"Scan an image","Thực hiện scan image","イメージをスキャンする"
MATCHED,fpt-container-registry,"stop-scan",Y,Y,Y,"Stop a scan","Dừng scan image","スキャンを停止する"
MATCHED,fpt-container-registry,"tag-va-push-image-len-fpt-container-registry",Y,Y,Y,"Tag and push an image to FPT Container Registry","Tag và push image lên FPT Container Registry","FPT Container Registry に image を tag して push する"
MATCHED,fpt-container-registry,"tagging-and-pushing-images-to-fpt-container-registry",Y,Y,Y,"Tagging And Pushing Images To Fpt Container Registry","Tagging And Pushing Images To Fpt Container Registry","イメージを tag して FPT Container Registry に push する"
MATCHED,fpt-container-registry,"tao-moi-robot-account",Y,Y,Y,"Create a robot account","Tạo mới robot account","Robot account を管理する"
MATCHED,fpt-container-registry,"them-moi-tag-retention-rule",Y,Y,Y,"Add a tag retention rule","Thêm mới tag retention rule","Tag retention rule を追加する"
ORPHAN,fpt-container-registry,"view-repositories-list",Y,N,N,"View Repositories List","",""
ORPHAN,fpt-container-registry,"xem-danh-sach-repositories",N,Y,N,"","Xem danh sách repositories",""
ORPHAN,fpt-container-registry,"xem-danh-sach-robot-account",N,Y,N,"","Xem danh sách robot account",""
MATCHED,fpt-container-registry,"xoa-image-hoac-artifact-trong-repositories",Y,Y,Y,"Delete images or artifacts in repositories","Xóa image hoặc artifact trong repositories","Repository 内の image または artifact を削除する"
MATCHED,fpt-container-registry,"xoa-mot-robot-account",Y,Y,Y,"Delete a robot account","Xóa robot account","Robot account を削除する"
MATCHED,fpt-event-gateway,"cap-nhat-thong-tin-event-gateway",Y,Y,Y,"Update Event Gateway Information","Cap Nhat Thong tin Event Gateway","Event Gateway情報の更新"
MATCHED,fpt-event-gateway,"cap-nhat-thong-tin-router",Y,Y,Y,"Update Router Information","Cap Nhat Thong tin Router","Router情報の更新"
MATCHED,fpt-event-gateway,"cap-nhat-thong-tin-router-group",Y,Y,Y,"Update Router Group Information","Cap Nhat Thong tin Router Group","Router Group情報の更新"
MATCHED,fpt-event-gateway,"cap-nhat-thong-tin-security",Y,Y,Y,"Update Security Information","Cap Nhat Thong tin Security","セキュリティ情報の更新"
MATCHED,fpt-event-gateway,"fpt-event-gateway",Y,Y,Y,"FPT Event Gateway","Fpt Event Gateway","FPT Event Gateway"
MATCHED,fpt-event-gateway,"initial-setup",Y,Y,Y,"Initial Setup","Thiết lập ban đầu","初期設定"
PARTIAL,fpt-event-gateway,"quan-ly-router",Y,N,Y,"Manage Router","","Routerの管理"
PARTIAL,fpt-event-gateway,"quan-ly-router-group",Y,N,Y,"Manage Router Group","","Router Groupの管理"
PARTIAL,fpt-event-gateway,"quan-ly-security",Y,N,Y,"Manage Security","","セキュリティの管理"
MATCHED,fpt-event-gateway,"tao-event-gateway",Y,Y,Y,"Create Event Gateway","Tao Event Gateway","Event Gatewayの作成"
MATCHED,fpt-event-gateway,"tao-moi-security",Y,Y,Y,"Create Security","Tao moi Security","セキュリティの作成"
MATCHED,fpt-event-gateway,"tao-router",Y,Y,Y,"Create Router","Tao Router","Routerの作成"
MATCHED,fpt-event-gateway,"tao-router-group",Y,Y,Y,"Create Router Group","Tao Router Group","Router Groupの作成"
MATCHED,fpt-event-gateway,"xem-thong-tin-event-gateway",Y,Y,Y,"View Event Gateway Information","Xem Thong tin Event Gateway","Event Gateway情報の確認"
MATCHED,fpt-event-gateway,"xem-thong-tin-router-group",Y,Y,Y,"View Router Group Information","Xem Thong tin Router Group","Router Group情報の確認"
MATCHED,fpt-event-gateway,"xoa-event-gateway",Y,Y,Y,"Delete Event Gateway","Xoa Event Gateway","Event Gatewayの削除"
MATCHED,fpt-event-gateway,"xoa-router",Y,Y,Y,"Delete Router","Xoa Router","Routerの削除"
MATCHED,fpt-event-gateway,"xoa-router-group",Y,Y,Y,"Delete Router Group","Xoa Router Group","Router Groupの削除"
MATCHED,fpt-event-gateway,"xoa-security",Y,Y,Y,"Delete Security","Xoa Security","セキュリティの削除"
MATCHED,fpt-jenkins-ci,"Initial-setup",Y,Y,Y,"Initial setup","Thiết lập ban đầu","初期設定"
MATCHED,fpt-jenkins-ci,"cap-nhat-mot-credential",Y,Y,Y,"Update a credential","Cập nhật một credential","クレデンシャルの更新"
MATCHED,fpt-jenkins-ci,"cap-nhat-thong-tin-cau-hinh-agent",Y,Y,Y,"Update agent configuration","Cập nhật thông tin cấu hình Agent","エージェント設定の更新"
MATCHED,fpt-jenkins-ci,"cau-hinh-email-notifications",Y,Y,Y,"Configure email notifications","Cấu hình Email Notifications","メール通知の設定"
MATCHED,fpt-jenkins-ci,"cau-hinh-sonarqube-servers",Y,Y,Y,"Configure SonarQube servers","Cấu hình SonarQube servers","SonarQube サーバーの設定"
MATCHED,fpt-jenkins-ci,"cau-hinh-telegram-bots",Y,Y,Y,"Configure Telegram Bots","Cấu hình Telegram Bots","Telegram Bot の設定"
MATCHED,fpt-jenkins-ci,"demo",Y,Y,Y,"Demo","Demo","デモ"
PARTIAL,fpt-jenkins-ci,"fpt-jenkins-ci",Y,Y,N,"FPT Jenkins CI","Fpt Jenkins Ci",""
MATCHED,fpt-jenkins-ci,"huong-dan-cau-hinh-nodes-build-tren-jenkins",Y,Y,Y,"Configure build nodes on Jenkins","Hướng dẫn cấu hình Nodes Build trên Jenkins","Jenkins ビルドノードの設定"
MATCHED,fpt-jenkins-ci,"huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci",Y,Y,Y,"Log in to FPT Cloud Jenkins CI","Hướng dẫn đăng nhập vào FPT Cloud Jenkins CI","FPT Cloud Jenkins CI へのログイン"
MATCHED,fpt-jenkins-ci,"huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal",Y,Y,Y,"Create a Jenkins CI/CD pipeline with Portal integrations","Hướng dẫn tạo Jenkins pipline CI/CD tích hợp các tính năng trên Portal","Portal 連携 Jenkins CI/CD パイプラインの作成"
MATCHED,fpt-jenkins-ci,"huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent",Y,Y,Y,"Create jobs on Jenkins using FPT Cloud Agent","Hướng dẫn tạo jobs trên Jenkins chạy trên FPT Cloud Agent","FPT Cloud Agent を使用した Jenkins ジョブの作成"
MATCHED,fpt-jenkins-ci,"kiem-tra-thong-tin-goi-dich-vu",Y,Y,Y,"Check service package information","Kiểm tra thông tin gói dịch vụ","サービスパッケージ情報の確認"
MATCHED,fpt-jenkins-ci,"nang-cap-goi-dich-vu",Y,Y,Y,"Upgrade service package","Nâng cấp gói dịch vụ","サービスパッケージのアップグレード"
PARTIAL,fpt-jenkins-ci,"quan-ly-cau-hinh",Y,N,Y,"Manage configurations","","設定の管理"
MATCHED,fpt-jenkins-ci,"quan-ly-credential",Y,Y,Y,"Manage credentials","Quản lý Credential","クレデンシャルの管理"
PARTIAL,fpt-jenkins-ci,"quan-ly-fpt-cloud-agent",Y,Y,N,"Manage FPT Cloud Agent","Quản lý FPT Cloud Agent",""
MATCHED,fpt-jenkins-ci,"tao-moi-fpt-jenkinsCI",Y,Y,Y,"Create a new FPT Jenkins CI","Tạo mới một FPT Jenkins CI","FPT Jenkins CI の新規作成"
MATCHED,fpt-jenkins-ci,"them-moi-mot-agent",Y,Y,Y,"Add a new agent","Thêm mới một Agent","エージェントの新規追加"
MATCHED,fpt-jenkins-ci,"them-moi-mot-credential",Y,Y,Y,"Add a new credential","Thêm mới một Credential","クレデンシャルの新規追加"
MATCHED,fpt-jenkins-ci,"upgrade-version",Y,Y,Y,"Upgrade Jenkins version","Nâng cấp phiên bản cho cơ sở dữ liệu","Jenkins バージョンのアップグレード"
MATCHED,fpt-jenkins-ci,"xem-thong-tin-chi-tiet-jenkins-CI-instance",Y,Y,Y,"View Jenkins CI instance details","Xem thông tin chi tiết Jenkins CI instance","Jenkins CI インスタンスの詳細確認"
MATCHED,fpt-jenkins-ci,"xoa-agent-khi-khong-muon-su-dung",Y,Y,Y,"Delete an agent","Xóa Agent khi không muốn sử dụng","エージェントの削除"
MATCHED,fpt-jenkins-ci,"xoa-jenkins-instance-khi-khong-muon-su-dung",Y,Y,Y,"Delete a Jenkins instance","Xóa Jenkins instance khi không muốn sử dụng","Jenkins インスタンスの削除"
MATCHED,fpt-jenkins-ci,"xoa-mot-credential",Y,Y,Y,"Delete a credential","Xóa một credential","クレデンシャルの削除"
MATCHED,fpt-kafka,"create-acls",Y,Y,Y,"Create ACLs","Tạo ACL","ACLの作成"
MATCHED,fpt-kafka,"create-consumer-groups",Y,Y,Y,"Create Consumer Groups","Tạo consumer group","consumer groupの作成"
MATCHED,fpt-kafka,"create-credentials",Y,Y,Y,"Create Credentials","Tạo credential","credentialの作成"
MATCHED,fpt-kafka,"create-topics",Y,Y,Y,"Create Topics","Tạo topic","topicの作成"
MATCHED,fpt-kafka,"delete-acls",Y,Y,Y,"Delete ACLs","Xóa ACL","ACLの削除"
MATCHED,fpt-kafka,"delete-consumer-groups",Y,Y,Y,"Delete Consumer Groups","Xóa consumer group","consumer groupの削除"
